71  -1.92631  25.4831  -27.8251  -2.01499  25.5082  -29.1165  -2.01271  25.4219  -28.787  -2.05479  25.4225  -28.6855  -2.18249  25.3903  -28.9652  -2.17662  25.4201  -28.9365
72  -1.93592  25.7986  -27.9068  -2.12453  25.5827  -29.3693  -2.07808  25.6327  -29.5089  -2.08554  25.5792  -29.0008  -2.1147  25.7338  -28.8695  -2.10714  25.7494  -28.8528
73  -1.94126  25.9326  -28.1771  -2.05525  26.0322  -29.2638  -2.13033  25.8766  -29.5054  -2.09718  25.7908  -29.1671  -2.09468  25.8951  -29.0914  -2.09009  25.8984  -29.0842
74  -1.98247  26.0458  -28.457  -2.02302  26.1699  -29.4855  -2.08406  26.2049  -29.4215  -2.0718  26.1269  -29.2299  -2.14941  26.008  -29.4234  -2.14385  26.0155  -29.4069
75  -1.95443  26.421  -28.4534  -2.06693  26.2744  -29.7933  -2.0713  26.2531  -29.7615  -2.07902  26.3354  -29.9178  -2.14443  26.2882  -29.5499  -2.13761  26.3006  -29.5235
76  -1.94182  26.6085  -28.704  -2.05312  26.555  -29.8985  -2.08015  26.4877  -29.9391  -2.16296  26.5416  -29.9875  -2.13218  26.6724  -29.5799  -2.12683  26.6718  -29.5665
77  -1.96682  26.929  -29.2648  -2.03276  26.9339  -29.9213  -2.06812  26.8819  -29.9534  -2.07974  26.9171  -29.8584  -2.13402  26.7461  -29.9483  -2.13043  26.7387  -29.9407
78  -2.02368  27.1555  -29.3002  -2.02961  26.9909  -30.331  -2.059  27.0351  -30.2494  -2.0497  27.0392  -30.1914  -2.14846  26.9587  -30.1322  -2.14336  26.9599  -30.1145
79  -1.9458  27.5058  -29.24  -2.0346  27.2161  -30.476  -2.08423  27.1933  -30.5428  -2.0777  27.211  -30.4346  -2.09644  27.3899  -30.1417  -2.09073  27.3955  -30.119
80  -1.91144  27.634  -29.5297  -1.97581  27.6533  -30.4691  -2.04168  27.5837  -30.5816  -2.04639  27.6041  -30.4999  -2.07494  27.7501  -30.7076  -2.07113  27.7429  -30.6988
81  -1.93408  27.8332  -29.7761  -1.94988  27.89  -30.6944  -2.00723  27.8643  -30.7715  -2.01587  27.8843  -30.6933  -2.1694  27.868  -30.891  -2.16767  27.8552  -30.8877
82  -1.91109  28.2385  -29.8105  -1.96368  28.0257  -30.9679  -2.00987  28.0558  -31.0028  -2.01911  28.0645  -30.9383  -2.10274  28.2165  -30.8021  -2.09037  28.2275  -30.7849
83  -1.87049  28.5289  -29.9685  -1.92521  28.4097  -30.9791  -1.98043  28.4204  -31.0502  -1.98749  28.4283  -30.9879  -2.0193  28.4988  -30.8818  -2.01736  28.5302  -30.8759
84  -1.86317  28.7251  -30.169  -1.85692  28.7164  -31.0724  -1.92555  28.6928  -31.1826  -1.92905  28.7099  -31.115  -2.00364  28.7792  -31.0139  -2.01207  28.7253  -31.0811
85  -1.83179  29.097  -30.2016  -1.82466  29.1634  -31.51  -1.90139  28.9941  -31.2842  -1.90455  29.044  -31.1943  -1.98156  29.192  -31.4616  -1.99434  29.0754  -31.1347
86  -1.77824  29.3737  -30.3214  -1.88015  29.3645  -31.5563  -1.86793  29.3427  -31.3408  -1.86536  29.2677  -31.3563  -2.03302  29.5123  -31.4109  -1.94418  29.3492  -31.2431
87  -1.75395  29.7225  -30.3786  -1.79735  29.7137  -31.4429  -1.82161  29.5617  -31.4933  -1.83123  29.6479  -31.3697  -1.94677  29.711  -31.4292  -1.91261  29.7102  -31.2709
88  -1.70965  29.9653  -30.5105  -1.70628  29.9784  -31.4935  -1.78351  29.9497  -31.4902  -1.76928  29.9381  -31.4498  -1.88148  30.0463  -31.4144  -1.86243  29.9543  -31.3838
89  -1.67395  30.3606  -30.5023  -1.67298  30.3529  -31.4985  -1.71763  30.2575  -31.5457  -1.72999  30.3169  -31.4503  -1.82998  30.4664  -31.3829  -1.82386  30.3403  -31.3688
